id,category
1179274,2 Poor
1179275,2 Poor
1179276,2 Poor
1179277,1 Good
1179278,1 Good
1179279,2 Poor
1179280,1 Good
1179281,2 Poor
1179282,2 Poor
1179283,1 Good
1179284,1 Good
1179285,1 Good
1179286,2 Poor
1179287,1 Good
1179288,2 Poor
1179289,1 Good
1179290,1 Good
1179291,2 Poor
1179292,1 Good
1179293,1 Good
1179294,1 Good
1179296,1 Good
1179297,2 Poor
1179298,1 Good
1179299,2 Poor
1179301,1 Good
1179303,1 Good
1179308,2 Poor
1179309,2 Poor
1179311,2 Poor
1179312,2 Poor
1179313,2 Poor
1179314,1 Good
1179315,1 Good
1179316,2 Poor
1179317,4 Very bad
1179318,1 Good
1179319,1 Good
1179320,1 Good
1179321,2 Poor
1179322,1 Good
1179323,2 Poor
1179324,2 Poor
1179325,3 Bad
1179326,1 Good
1179328,1 Good
1179329,4 Very bad
1179330,2 Poor
1179331,2 Poor
1179332,2 Poor
1179333,1 Good
1179334,1 Good
1179335,1 Good
1179336,1 Good
1179339,2 Poor
1179340,2 Poor
1179341,1 Good
1179342,1 Good
1179343,1 Good
1179344,1 Good
1179345,2 Poor
1179347,1 Good
1179350,1 Good
1179351,1 Good
1179360,1 Good
1179363,1 Good
1179364,3 Bad
1179365,1 Good
1275177,1 Good
1275178,2 Poor
1275179,1 Good
1275180,1 Good
1275181,2 Poor
1275182,2 Poor
1275183,2 Poor
1275184,1 Good
1275185,1 Good
1275186,1 Good
1275187,1 Good
1275188,2 Poor
1275190,2 Poor
1275191,2 Poor
1275192,1 Good
1275193,1 Good
1275194,1 Good
1275195,1 Good
1275196,2 Poor
1275197,1 Good
1275198,1 Good
1275199,2 Poor
1275200,2 Poor
1275201,2 Poor
1275202,1 Good
1275203,1 Good
1275205,1 Good
1275206,2 Poor
1275207,2 Poor
1275208,2 Poor
1275209,2 Poor
1275210,1 Good
1275211,2 Poor
1275212,1 Good
1275213,2 Poor
1275214,2 Poor
1275215,1 Good
1275216,1 Good
1275217,1 Good
1275218,2 Poor
1275219,1 Good
1275220,2 Poor
1275221,1 Good
1275222,2 Poor
1275223,1 Good
1275224,2 Poor
1275225,1 Good
1275226,1 Good
1275227,1 Good
1275228,2 Poor
1275229,3 Bad
1275230,2 Poor
1275231,1 Good
1275232,1 Good
1275233,2 Poor
1275234,2 Poor
1275235,1 Good
1275236,3 Bad
1275237,1 Good
1275238,1 Good
1275239,1 Good
1275240,1 Good
1275241,1 Good
1275242,2 Poor
1275243,1 Good
1275245,2 Poor
1275246,1 Good
1275247,2 Poor
1275248,1 Good
1275249,1 Good
1275250,2 Poor
1275251,1 Good
1275252,1 Good
1275253,1 Good
1275254,1 Good
1275255,1 Good
1275256,2 Poor
1275258,1 Good
1275259,3 Bad
1275260,1 Good
1275261,2 Poor
1275262,1 Good
1275263,1 Good
1275264,2 Poor
1275265,2 Poor
1275266,1 Good
1275267,2 Poor
1275268,2 Poor
1275269,1 Good
1275270,2 Poor
1275271,1 Good
1275272,1 Good
1275273,1 Good
1275275,2 Poor
1275276,1 Good
1275277,1 Good
1275278,2 Poor
1275279,1 Good
1275280,2 Poor
1275281,2 Poor
1275282,2 Poor
1275283,2 Poor
1275284,2 Poor
1275285,1 Good
1275286,2 Poor
1275287,2 Poor
1275288,2 Poor
1275289,1 Good
1275290,1 Good
1275291,1 Good
1275292,1 Good
1275293,1 Good
1275294,1 Good
1275295,1 Good
1275296,2 Poor
1275298,1 Good
1275299,2 Poor
1275300,1 Good
1275301,2 Poor
1275302,2 Poor
1275304,1 Good
1275305,2 Poor
1275306,1 Good
1275307,1 Good
1275308,2 Poor
1275309,2 Poor
1275310,1 Good
1275311,2 Poor
1275312,2 Poor
1275313,2 Poor
1275314,2 Poor
1275315,2 Poor
1275316,1 Good
1275317,2 Poor
1275318,2 Poor
1275319,2 Poor
1275320,1 Good
1275321,1 Good
1275322,1 Good
1275323,1 Good
1275324,1 Good
1275325,2 Poor
1275326,1 Good
1275327,1 Good
1275328,2 Poor
1275329,1 Good
1275330,1 Good
1275331,2 Poor
1275332,1 Good
1275333,1 Good
1275334,1 Good
1275335,2 Poor
1275336,1 Good
1275337,2 Poor
1275338,3 Bad
1275340,1 Good
1275341,1 Good
1275342,1 Good
1275343,1 Good
1275344,2 Poor
1275345,1 Good
1275346,1 Good
1275347,1 Good
1275348,1 Good
1275349,1 Good
1275350,2 Poor
1275351,1 Good
1275352,2 Poor
1275353,1 Good
1275354,1 Good
1275355,1 Good
1275356,1 Good
1275357,1 Good
1275358,1 Good
1275359,2 Poor
1275360,1 Good
1275361,1 Good
1275362,2 Poor
1275363,1 Good
1275364,2 Poor
1275365,1 Good
1275366,2 Poor
1275367,1 Good
1275368,1 Good
1275369,1 Good
1275370,1 Good
1275371,1 Good
1275372,2 Poor
1275373,2 Poor
1275376,1 Good
1275377,1 Good
1275380,1 Good
1275381,2 Poor
1275382,2 Poor
1275383,1 Good
1275384,2 Poor
1275385,2 Poor
1275386,1 Good
1275387,2 Poor
1275388,1 Good
1275389,1 Good
1275390,2 Poor
1275391,1 Good
1275397,2 Poor
1275398,2 Poor
1275399,1 Good
1275400,1 Good
1275401,2 Poor
1275402,1 Good
1275403,1 Good
1275404,1 Good
1275405,2 Poor
1275406,2 Poor
1275407,1 Good
1275408,1 Good
1275409,1 Good
1275410,2 Poor
1275411,2 Poor
1275412,1 Good
1275413,1 Good
1275414,1 Good
1275415,2 Poor
1275416,1 Good
1275417,2 Poor
1275418,1 Good
1275419,2 Poor
1275425,1 Good
1275426,1 Good
1275429,1 Good
1275432,1 Good
1275433,1 Good
1275437,2 Poor
1275440,2 Poor
1275441,1 Good
1275442,2 Poor
1275443,1 Good
1275444,1 Good
1275450,2 Poor
1275451,3 Bad
1275453,1 Good
1275459,1 Good
1275460,2 Poor
1275461,1 Good
1275462,1 Good
1275463,2 Poor
1275464,2 Poor
1275465,2 Poor
1275467,1 Good
1275471,1 Good
1275476,2 Poor
1275477,2 Poor
1275480,1 Good
1275481,2 Poor
1275482,1 Good
1275483,1 Good
1275484,2 Poor
1275485,2 Poor
1275486,1 Good
1275487,2 Poor
1275488,2 Poor
1275489,1 Good
1275490,1 Good
1275491,2 Poor
1275492,1 Good
1275493,2 Poor
1275494,1 Good
1275495,1 Good
1275496,1 Good
1275497,1 Good
1275498,1 Good
1275499,2 Poor
1275500,1 Good
1275504,1 Good
1275518,2 Poor
1275519,2 Poor
1275520,1 Good
1275524,1 Good
1275525,1 Good
1275526,1 Good
1275535,1 Good
1275536,1 Good
1275537,2 Poor
1275539,2 Poor
1275540,2 Poor
1275541,1 Good
1275542,1 Good
1275543,2 Poor
1275544,1 Good
1275547,2 Poor
1275548,1 Good
1275549,1 Good
1275550,2 Poor
1275551,1 Good
1275552,1 Good
1275555,1 Good
1275558,2 Poor
1275559,2 Poor
1275560,1 Good
1275561,2 Poor
1275564,2 Poor
1275565,1 Good
1275566,1 Good
1275567,2 Poor
1275568,1 Good
1275569,1 Good
1275570,1 Good
1275571,1 Good
1275572,1 Good
1275573,1 Good
1275574,2 Poor
1275575,2 Poor
1275576,1 Good
1275577,1 Good
1275578,2 Poor
1275579,2 Poor
1275580,1 Good
1275581,2 Poor
1275582,2 Poor
1275583,1 Good
1275584,1 Good
1275585,2 Poor
1275586,4 Very bad
1275587,1 Good
1275588,2 Poor
1275589,1 Good
1275590,2 Poor
1275591,1 Good
1275592,1 Good
1275593,2 Poor
1275594,1 Good
1275595,2 Poor
1275596,2 Poor
1275597,1 Good
1275598,1 Good
1275601,2 Poor
1275602,1 Good
1275606,1 Good
1275607,2 Poor
1275608,1 Good
1275609,1 Good
1275610,2 Poor
1275611,2 Poor
1275612,1 Good
1275613,1 Good
1275614,1 Good
1275621,1 Good
1275622,1 Good
1275623,1 Good
1275625,1 Good
1275626,1 Good
1275627,2 Poor
1275628,1 Good
1275633,2 Poor
1275634,1 Good
1275635,1 Good
1275636,1 Good
1275637,1 Good
1275638,2 Poor
1275639,1 Good
1275640,1 Good
1275644,2 Poor
1275645,1 Good
1275650,2 Poor
1275651,2 Poor
1275652,1 Good
1275653,1 Good
1275655,2 Poor
1275656,1 Good
1275657,1 Good
1275658,2 Poor
1275659,2 Poor
1275660,2 Poor
1275661,2 Poor
1275662,2 Poor
1275663,2 Poor
1275664,1 Good
1275665,1 Good
1275666,1 Good
1275667,2 Poor
1275668,1 Good
1275669,2 Poor
1275670,2 Poor
1275671,1 Good
1275683,1 Good
1275685,2 Poor
1275686,1 Good
1275687,2 Poor
1275688,1 Good
1275689,1 Good
1275690,2 Poor
1275691,1 Good
1275692,1 Good
1275693,1 Good
1275694,2 Poor
1275695,2 Poor
1275696,1 Good
1275697,2 Poor
1275698,1 Good
1275701,1 Good
1275702,1 Good
1275703,2 Poor
1275704,1 Good
1275705,2 Poor
1275706,1 Good
1275707,2 Poor
1275708,2 Poor
1275709,2 Poor
1275710,1 Good
1275711,2 Poor
1275712,2 Poor
1275713,2 Poor
1275714,1 Good
1275715,1 Good
1275717,1 Good
1275727,2 Poor
1275730,2 Poor
1275731,1 Good
1275732,1 Good
1275733,1 Good
1275734,1 Good
1275736,1 Good
1275737,2 Poor
1275738,1 Good
1275739,1 Good
1275740,1 Good
1275741,2 Poor
1275742,1 Good
1275743,2 Poor
1275744,4 Very bad
1275745,1 Good
1275746,1 Good
1275747,1 Good
1275748,1 Good
1275749,2 Poor
1275750,2 Poor
1275751,1 Good
1275752,1 Good
1275753,1 Good
1275754,1 Good
1275755,1 Good
1275756,2 Poor
1275757,1 Good
1275759,2 Poor
1275760,2 Poor
1275761,1 Good
1275762,1 Good
1275763,2 Poor
1275764,1 Good
1275765,2 Poor
1275766,1 Good
1275767,1 Good
1275768,2 Poor
1275770,2 Poor
1275771,1 Good
1275780,2 Poor
1275781,1 Good
1275782,3 Bad
1275785,2 Poor
1275786,1 Good
1275792,1 Good
1275793,2 Poor
1275794,2 Poor
1275795,1 Good
1275796,1 Good
1275797,1 Good
1275798,1 Good
1275800,1 Good
1275801,1 Good
1275802,1 Good
1275803,1 Good
1275804,1 Good
1275805,1 Good
1275806,1 Good
1275807,1 Good
1275808,1 Good
1275809,1 Good
1275810,2 Poor
1275811,1 Good
1275812,2 Poor
1275815,1 Good
1275816,1 Good
1275818,1 Good
1275819,1 Good
1275820,1 Good
1275821,1 Good
1275822,2 Poor
1275823,2 Poor
1275824,2 Poor
1275852,1 Good
1275853,1 Good
1275854,1 Good
1275855,1 Good
1275856,1 Good
1275861,2 Poor
1275862,1 Good
1275863,1 Good
1275864,1 Good
1275865,1 Good
1275866,1 Good
1275867,1 Good
1275868,1 Good
1275869,1 Good
1275882,2 Poor
1275883,2 Poor
1275886,1 Good
1275890,1 Good
1275891,2 Poor
1275892,1 Good
1275894,1 Good
1275895,2 Poor
1275897,2 Poor
1275898,2 Poor
1275899,1 Good
1275900,1 Good
1275901,1 Good
1275902,1 Good
1275903,2 Poor
1275904,1 Good
1275905,2 Poor
1275907,1 Good
1275908,1 Good
1275909,2 Poor
1275910,1 Good
1275911,1 Good
1275912,2 Poor
1275922,1 Good
1275923,1 Good
1275924,1 Good
1275925,1 Good
1275926,2 Poor
1275927,1 Good
1275929,1 Good
1275930,1 Good
1275931,1 Good
1275932,2 Poor
1275934,1 Good
1275935,1 Good
1275941,2 Poor
1275942,2 Poor
1275943,2 Poor
1275944,1 Good
1275956,1 Good
1275957,1 Good
1275958,1 Good
1275961,1 Good
1275963,2 Poor
1275964,1 Good
1275965,2 Poor
1275967,1 Good
1275968,2 Poor
1275969,2 Poor
1275970,2 Poor
1275973,1 Good
1275974,2 Poor
1275976,2 Poor
1275977,1 Good
1275978,2 Poor
1275979,1 Good
1275980,2 Poor
1275981,2 Poor
1275985,2 Poor
1275987,1 Good
1275988,1 Good
1275989,1 Good
1275990,1 Good
1275991,1 Good
1275992,1 Good
1275993,2 Poor
1275994,2 Poor
1275995,2 Poor
1275996,1 Good
1275997,1 Good
1275998,4 Very bad
1275999,1 Good
1276001,1 Good
1276002,2 Poor
1276003,3 Bad
1276004,2 Poor
1276005,2 Poor
1276006,2 Poor
1276007,1 Good
1276008,1 Good
1276012,2 Poor
1276014,3 Bad
1276015,1 Good
1276017,2 Poor
1276018,2 Poor
1276019,2 Poor
1276020,2 Poor
1276021,1 Good
1276023,2 Poor
1276025,2 Poor
1276026,1 Good
1276027,2 Poor
1276028,1 Good
1276029,4 Very bad
1276030,2 Poor
1276031,1 Good
1276033,2 Poor
1276034,1 Good
1276035,2 Poor
1276052,2 Poor
1276053,2 Poor
1276060,2 Poor
1276061,2 Poor
1276062,2 Poor
1276064,1 Good
1276066,2 Poor
1276067,2 Poor
1276068,2 Poor
1276069,2 Poor
1276070,1 Good
1276071,1 Good
1276072,2 Poor
1276073,1 Good
1276075,1 Good
1276078,1 Good
1276079,1 Good
1276081,1 Good
1276083,1 Good
1276086,1 Good
1276087,2 Poor
1276088,1 Good
1276089,2 Poor
1276090,1 Good
1276092,2 Poor
1276106,1 Good
1276107,1 Good
1276108,2 Poor
1276109,1 Good
1276110,2 Poor
1276111,1 Good
1276114,2 Poor
1276116,2 Poor
1276117,2 Poor
1276118,2 Poor
1276119,2 Poor
1276120,1 Good
1276121,1 Good
1276122,2 Poor
1276124,1 Good
1276125,1 Good
1276127,1 Good
1276129,2 Poor
1276130,2 Poor
1276131,1 Good
1276140,3 Bad
1276147,1 Good
1276148,1 Good
1276149,1 Good
1276151,1 Good
1276155,1 Good
1276156,1 Good
1276160,1 Good
1276165,1 Good
1276167,2 Poor
1276168,1 Good
1276169,1 Good
1276171,2 Poor
1276173,1 Good
1276174,1 Good
1276175,1 Good
1276176,1 Good
1276177,1 Good
1276178,2 Poor
1276180,1 Good
1276181,1 Good
1276185,1 Good
1276186,1 Good
1276187,1 Good
1276189,2 Poor
1276190,1 Good
1276191,1 Good
1276192,1 Good
1276193,1 Good
1276195,2 Poor
1276196,1 Good
1276197,1 Good
1276210,1 Good
1276211,2 Poor
1276212,2 Poor
1276213,1 Good
1276214,1 Good
1276231,2 Poor
1276234,2 Poor
1276235,1 Good
1276236,1 Good
1276237,2 Poor
1276238,2 Poor
1276239,1 Good
1276242,2 Poor
1276245,2 Poor
1276246,2 Poor
1276250,1 Good
1276253,1 Good
1276254,2 Poor
1276255,1 Good
1276256,2 Poor
1276257,2 Poor
1276258,2 Poor
1276259,2 Poor
1276260,1 Good
1276261,2 Poor
1276263,1 Good
1276264,2 Poor
1276268,2 Poor
1276269,1 Good
1276272,3 Bad
1276275,1 Good
1276280,1 Good
1276281,1 Good
1276282,2 Poor
1276283,1 Good
1276284,3 Bad
1276285,1 Good
1276286,2 Poor
1276287,3 Bad
1276288,2 Poor
1276289,1 Good
1276290,1 Good
1276291,2 Poor
1276294,1 Good
1276295,2 Poor
1276296,2 Poor
1276297,2 Poor
1276298,2 Poor
1276300,1 Good
1276301,2 Poor
1276302,2 Poor
1276303,1 Good
1276304,1 Good
1276305,1 Good
1276306,1 Good
1276308,1 Good
1276309,1 Good
1276311,2 Poor
1276312,1 Good
1276313,1 Good
1276314,2 Poor
1276318,2 Poor
1276319,2 Poor
1276320,1 Good
1276321,1 Good
1276323,1 Good
1276324,2 Poor
1276325,1 Good
1276329,1 Good
1276330,1 Good
1276331,2 Poor
1276332,1 Good
1276333,1 Good
1276334,1 Good
1276335,1 Good
1276336,1 Good
1276337,1 Good
1276338,1 Good
1276340,1 Good
1276341,1 Good
1276342,2 Poor
1276343,2 Poor
1276350,1 Good
1276358,2 Poor
1276359,1 Good
1276360,1 Good
1276361,1 Good
1276363,1 Good
1276364,2 Poor
1276366,2 Poor
1276367,2 Poor
1276368,2 Poor
1276369,1 Good
1276370,2 Poor
1276371,2 Poor
1276372,2 Poor
1276373,1 Good
1276374,2 Poor
1276377,1 Good
1276378,1 Good
1276379,1 Good
1276380,1 Good
1276383,1 Good
1276384,2 Poor
1276385,1 Good
1276386,1 Good
1276387,1 Good
1276388,1 Good
1276389,1 Good
1276390,2 Poor
1276393,1 Good
1276394,2 Poor
1276401,1 Good
1276402,1 Good
1276404,2 Poor
1276409,1 Good
1276410,1 Good
1276411,1 Good
1276412,1 Good
1276413,1 Good
1276414,1 Good
1276415,1 Good
1276416,2 Poor
1276417,1 Good
1276418,1 Good
1276419,1 Good
1276420,1 Good
1276421,1 Good
1276422,2 Poor
1276423,1 Good
1276425,1 Good
1276427,1 Good
1276428,2 Poor
1276429,1 Good
1276430,2 Poor
1276431,2 Poor
1276433,1 Good
1276434,2 Poor
1276435,2 Poor
1276436,2 Poor
1276442,1 Good
1276443,1 Good
1276444,2 Poor
1276454,2 Poor
1276455,1 Good
1276456,1 Good
1276457,1 Good
1276458,1 Good
1276459,1 Good
1276460,2 Poor
1276461,1 Good
1276462,1 Good
1276464,2 Poor
1276466,2 Poor
1276467,2 Poor
1276468,2 Poor
1276469,1 Good
1276470,1 Good
1276471,2 Poor
1276472,2 Poor
1276473,2 Poor
1276474,2 Poor
1276475,1 Good
1276476,1 Good
1276477,2 Poor
1276478,2 Poor
1276480,1 Good
1276481,1 Good
1276482,2 Poor
1276483,1 Good
1276484,1 Good
1276485,3 Bad
1276486,1 Good
1276487,2 Poor
1276488,1 Good
1276489,2 Poor
1276490,1 Good
1276491,1 Good
1276493,1 Good
1276494,1 Good
1276495,1 Good
1276496,2 Poor
1276498,2 Poor
1276507,1 Good
1276518,1 Good
1276525,1 Good
1276526,2 Poor
1276527,2 Poor
1276528,1 Good
1276544,2 Poor
1276545,2 Poor
1276546,1 Good
1276547,2 Poor
1276548,2 Poor
1276549,2 Poor
1276550,1 Good
1276552,1 Good
1276553,4 Very bad
1276554,2 Poor
1276555,1 Good
1276556,2 Poor
1276557,1 Good
1276558,2 Poor
1276560,1 Good
1276561,1 Good
1276562,1 Good
1276563,2 Poor
1276564,2 Poor
1276566,2 Poor
1276568,1 Good
1276569,1 Good
1276573,2 Poor
1276574,1 Good
1276576,2 Poor
1276577,1 Good
1276578,1 Good
1276579,1 Good
1276588,2 Poor
1276589,1 Good
1276590,1 Good
1276591,1 Good
1276592,1 Good
1276593,2 Poor
1276594,2 Poor
1276595,1 Good
1276596,1 Good
1276597,1 Good
1276598,1 Good
1276599,1 Good
1276601,2 Poor
1276602,1 Good
1276603,1 Good
1276604,1 Good
1276608,2 Poor
1276609,2 Poor
1276610,2 Poor
1276611,1 Good
1276612,2 Poor
1276613,2 Poor
1276614,2 Poor
1276615,1 Good
1276616,1 Good
1276617,1 Good
1276618,1 Good
1276619,1 Good
1276620,2 Poor
1276621,1 Good
1276622,1 Good
1276623,1 Good
1276624,1 Good
1276625,1 Good
1276626,1 Good
1276627,2 Poor
1276628,1 Good
1276629,1 Good
1276630,2 Poor
1276631,2 Poor
1276632,2 Poor
1276633,2 Poor
1276634,1 Good
1276635,2 Poor
1276636,1 Good
1276637,2 Poor
1276638,1 Good
1276639,2 Poor
1276640,3 Bad
1276641,2 Poor
1276642,1 Good
1276643,1 Good
1276644,1 Good
1276645,1 Good
1276646,1 Good
1276647,1 Good
1276648,1 Good
1276649,2 Poor
1276650,1 Good
1276652,2 Poor
1276654,1 Good
1276655,1 Good
1276656,2 Poor
1276657,1 Good
1276658,2 Poor
1276661,1 Good
1276663,2 Poor
1276664,2 Poor
1276665,1 Good
1276666,2 Poor
1276667,1 Good
1276668,1 Good
1276669,4 Very bad
1276672,2 Poor
1276681,1 Good
1276684,2 Poor
1276685,4 Very bad
1276686,1 Good
1276687,1 Good
1276688,2 Poor
1276689,1 Good
1276690,3 Bad
1276691,2 Poor
1276692,1 Good
1276693,2 Poor
1276698,2 Poor
1276699,2 Poor
1276701,1 Good
1276702,2 Poor
1276703,2 Poor
1276704,2 Poor
1276705,2 Poor
1276706,1 Good
1276707,1 Good
1276708,1 Good
1276710,1 Good
1276711,2 Poor
1276712,1 Good
1276713,2 Poor
1276714,2 Poor
1276715,2 Poor
1276716,1 Good
1276717,2 Poor
1276718,2 Poor
1276719,1 Good
1276720,3 Bad
1276721,2 Poor
1276722,1 Good
1276723,1 Good
1276724,1 Good
1276725,2 Poor
1276726,2 Poor
1276727,1 Good
1276728,2 Poor
1276731,1 Good
1276739,1 Good
1276740,1 Good
1276741,1 Good
1276743,2 Poor
1276744,3 Bad
1276745,1 Good
1276748,1 Good
1276749,1 Good
1276750,2 Poor
1276751,1 Good
1276752,2 Poor
1276753,4 Very bad
1276754,2 Poor
1276757,2 Poor
1276759,2 Poor
1276761,1 Good
1276762,2 Poor
1276763,1 Good
1276765,1 Good
1276767,2 Poor
1276768,1 Good
1276769,1 Good
1276770,1 Good
1276771,2 Poor
1276772,1 Good
1276773,2 Poor
1276774,1 Good
1276775,2 Poor
1276776,1 Good
1276777,1 Good
1276778,2 Poor
1276779,1 Good
1276780,2 Poor
1276781,1 Good
1276782,1 Good
1276783,1 Good
1276785,2 Poor
1276786,2 Poor
1276787,1 Good
1276789,2 Poor
1276790,2 Poor
1276791,2 Poor
1276792,1 Good
1276793,2 Poor
1276794,1 Good
1276795,1 Good
1276796,1 Good
1276797,1 Good
1276798,1 Good
1276799,1 Good
1276800,1 Good
1276801,2 Poor
1276802,2 Poor
1276803,2 Poor
1276804,1 Good
1276805,2 Poor
1276806,1 Good
1276807,2 Poor
1276808,1 Good
1276809,2 Poor
1276810,1 Good
1276811,2 Poor
1276812,2 Poor
1276813,2 Poor
1276814,2 Poor
1276815,1 Good
1276816,1 Good
1276817,1 Good
1276818,1 Good
1276822,2 Poor
1276823,1 Good
1276824,1 Good
1276825,1 Good
1276827,1 Good
1276829,1 Good
1276830,1 Good
1276831,2 Poor
1276832,2 Poor
1276833,1 Good
1276838,1 Good
1276840,1 Good
1276850,1 Good
1276851,2 Poor
1276852,1 Good
1276853,1 Good
1276854,1 Good
1276855,1 Good
1276856,1 Good
1276858,1 Good
1276859,2 Poor
1276860,2 Poor
1276861,1 Good
1276862,2 Poor
1276864,2 Poor
1276865,2 Poor
1276875,3 Bad
1276876,2 Poor
1276879,1 Good
1276881,2 Poor
1276882,2 Poor
1276883,1 Good
1276884,1 Good
1276885,1 Good
1276886,1 Good
1276888,2 Poor
1276890,1 Good
1276891,2 Poor
1276892,2 Poor
1276893,1 Good
1276894,2 Poor
1276895,2 Poor
1276896,2 Poor
1276897,1 Good
1276898,1 Good
1276899,1 Good
1276900,1 Good
1276903,2 Poor
1276904,1 Good
1276906,1 Good
1276908,2 Poor
1276909,2 Poor
1276921,2 Poor
1276922,2 Poor
1276923,1 Good
1276924,2 Poor
1276925,1 Good
1276926,2 Poor
1276934,1 Good
1276935,2 Poor
1276936,2 Poor
1276937,1 Good
1276938,2 Poor
1276939,1 Good
1276940,2 Poor
1276942,1 Good
1276943,1 Good
1276944,2 Poor
1276945,1 Good
1276946,2 Poor
1276947,2 Poor
1276948,1 Good
1276949,2 Poor
1276950,2 Poor
1276951,2 Poor
1276952,1 Good
1276959,3 Bad
1276960,1 Good
1276961,2 Poor
1276962,1 Good
1276963,2 Poor
1276964,2 Poor
1276965,1 Good
1276966,1 Good
1276967,1 Good
1276968,2 Poor
1276969,2 Poor
1276970,2 Poor
1276971,1 Good
1276972,2 Poor
1276973,1 Good
1276974,1 Good
1276975,1 Good
1276976,2 Poor
1276977,2 Poor
1276978,2 Poor
1276979,1 Good
1276980,2 Poor
1276981,2 Poor
1276982,2 Poor
1276983,2 Poor
1276984,2 Poor
1276985,1 Good
1276986,1 Good
1276987,1 Good
1276988,2 Poor
1276989,1 Good
1276990,1 Good
1276991,1 Good
1276992,1 Good
1276995,3 Bad
1276998,1 Good
1277000,1 Good
1277001,1 Good
1277002,1 Good
1277003,2 Poor
1277004,1 Good
1277005,1 Good
1277012,1 Good
1277013,1 Good
1277014,1 Good
1277015,2 Poor
1277016,2 Poor
1277017,1 Good
1277018,1 Good
1277019,1 Good
1277020,1 Good
1277021,1 Good
1277022,2 Poor
1277023,1 Good
1277024,1 Good
1277025,1 Good
1277026,2 Poor
1277027,2 Poor
1277030,1 Good
1277032,2 Poor
1277033,2 Poor
1277035,1 Good
1277037,2 Poor
1277045,1 Good
1277046,2 Poor
1277047,2 Poor
1277048,1 Good
1277049,2 Poor
1277050,2 Poor
1277051,2 Poor
1277052,2 Poor
1277053,1 Good
1277054,2 Poor
1277055,1 Good
1277056,1 Good
1277057,2 Poor
1277058,1 Good
1277059,2 Poor
1277060,2 Poor
1277061,1 Good
1277062,2 Poor
1277064,2 Poor
1277065,2 Poor
1277066,1 Good
1277067,1 Good
1277068,1 Good
1277069,2 Poor
1277070,2 Poor
1277071,2 Poor
1277072,2 Poor
1277073,1 Good
1277075,1 Good
1277076,1 Good
1277077,1 Good
1277080,1 Good
1277081,1 Good
1277082,2 Poor
1277083,1 Good
1277084,1 Good
1277085,1 Good
1277086,1 Good
1277087,1 Good
1277088,2 Poor
1277089,1 Good
1277090,1 Good
1277091,2 Poor
1277092,1 Good
1277093,1 Good
1277094,1 Good
1277095,1 Good
1277096,2 Poor
1277097,1 Good
1277098,1 Good
1277099,1 Good
1277100,2 Poor
1277102,2 Poor
1277103,1 Good
1277105,2 Poor
1277106,2 Poor
1277107,1 Good
1277108,1 Good
1277109,2 Poor
1277110,1 Good
1277111,1 Good
1277112,1 Good
1277113,1 Good
1277116,1 Good
1277121,2 Poor
1277123,1 Good
1277131,2 Poor
1277134,1 Good
1277137,1 Good
1277138,1 Good
1277139,1 Good
1277140,2 Poor
1277141,1 Good
1277142,1 Good
1277143,1 Good
1277144,2 Poor
1277145,2 Poor
1277146,1 Good
1277147,1 Good
1277148,1 Good
1277149,2 Poor
1277150,2 Poor
1277151,1 Good
1277152,1 Good
1277153,3 Bad
1277154,1 Good
1277155,1 Good
1277156,1 Good
1277157,2 Poor
1277158,1 Good
1277159,1 Good
1277160,2 Poor
1277161,2 Poor
1277162,1 Good
1277163,1 Good
1277164,2 Poor
1277165,1 Good
1277166,1 Good
1277167,1 Good
1277168,1 Good
1277169,1 Good
1277170,1 Good
1277171,1 Good
1277172,1 Good
1277173,2 Poor
1277174,2 Poor
1277175,1 Good
1277176,2 Poor
1277177,4 Very bad
1277178,1 Good
1277179,2 Poor
1277180,3 Bad
1277181,2 Poor
1277182,3 Bad
1277183,2 Poor
1277184,2 Poor
1277185,1 Good
1277188,2 Poor
1277190,1 Good
1277199,2 Poor
1277200,2 Poor
1277202,1 Good
1277203,2 Poor
1277204,2 Poor
1277205,2 Poor
1277206,2 Poor
1277207,2 Poor
1277208,2 Poor
1277209,2 Poor
1277210,1 Good
1277211,2 Poor
1277212,1 Good
1277213,2 Poor
1277214,1 Good
1277215,1 Good
1277216,1 Good
1277217,2 Poor
1277218,2 Poor
1277220,2 Poor
1277221,1 Good
1277222,1 Good
1277223,1 Good
1277224,2 Poor
1277225,2 Poor
1277229,1 Good
1277230,1 Good
1277231,1 Good
1277232,2 Poor
1277235,1 Good
1277236,1 Good
1277237,1 Good
1277238,1 Good
1277239,1 Good
1277240,1 Good
1277245,1 Good
1277246,1 Good
1277247,2 Poor
1277248,1 Good
1277249,3 Bad
1277250,1 Good
1277251,1 Good
1277252,1 Good
1277253,1 Good
1277254,2 Poor
1277255,1 Good
1277256,1 Good
1277257,2 Poor
1277258,1 Good
1277260,1 Good
1277261,2 Poor
1277262,2 Poor
1277263,2 Poor
1277264,2 Poor
1277265,2 Poor
1277266,3 Bad
1277267,1 Good
1277268,2 Poor
1277269,2 Poor
1277271,2 Poor
1277272,1 Good
1277273,1 Good
1277274,4 Very bad
1277275,1 Good
1277276,1 Good
1277277,1 Good
1277278,2 Poor
1277279,2 Poor
1277280,2 Poor
1277281,1 Good
1277282,2 Poor
1277283,2 Poor
1277284,1 Good
1277285,2 Poor
1277286,2 Poor
1277287,2 Poor
1277288,1 Good
1277289,1 Good
